,pIC50,method
2080,8.259637310505756,tanimoto_maccs
2081,5.259637310505757,tanimoto_maccs
2082,7.221848749616356,tanimoto_maccs
2083,6.698970004336019,tanimoto_maccs
2084,7.229147988357855,tanimoto_maccs
2085,5.221848749616357,tanimoto_maccs
2086,6.309803919971486,tanimoto_maccs
2087,8.508638306165727,tanimoto_maccs
2088,5.982966660701219,tanimoto_maccs
2089,5.627087997029894,tanimoto_maccs
2090,6.537602002101044,tanimoto_maccs
2091,5.596879478824183,tanimoto_maccs
2092,7.091514981121351,tanimoto_maccs
2093,6.0,tanimoto_maccs
2094,6.455931955649724,tanimoto_maccs
2095,6.055517327849832,tanimoto_maccs
2096,6.0,tanimoto_maccs
2097,7.568636235841013,tanimoto_maccs
2098,6.6020599913279625,tanimoto_maccs
2099,6.054531414868181,tanimoto_maccs
2100,7.387216143280264,tanimoto_maccs
2101,4.6020599913279625,tanimoto_maccs
2102,7.568636235841013,tanimoto_maccs
2103,7.481486060122113,tanimoto_maccs
2104,6.055517327849832,tanimoto_maccs
2105,8.075720713938118,tanimoto_maccs
2106,7.568636235841013,tanimoto_maccs
2107,7.142667503568732,tanimoto_maccs
2108,8.387216143280265,tanimoto_maccs
2109,8.045757490560675,tanimoto_maccs
2110,7.494850021680094,tanimoto_maccs
2111,7.468521082957745,tanimoto_maccs
2112,8.301029995663981,tanimoto_maccs
2113,8.301029995663981,tanimoto_maccs
2114,9.0,tanimoto_maccs
2115,5.494850021680094,tanimoto_maccs
2116,6.4089353929735005,tanimoto_maccs
2117,7.508638306165727,tanimoto_maccs
2118,5.068542129310995,tanimoto_maccs
2119,5.1325325121409495,tanimoto_maccs
2120,5.29929628285498,tanimoto_maccs
2121,4.819300798703965,tanimoto_maccs
2122,8.173925197299173,tanimoto_maccs
2123,7.311491192343479,tanimoto_maccs
2124,7.022276394711152,tanimoto_maccs
2125,8.022276394711152,tanimoto_maccs
2126,8.886056647693163,tanimoto_maccs
2127,7.10790539730952,tanimoto_maccs
2128,8.0,tanimoto_maccs
2129,7.023100049017062,tanimoto_maccs
2130,8.795880017344075,tanimoto_maccs
2131,7.04301563225724,tanimoto_maccs
2132,7.4089353929735005,tanimoto_maccs
2133,9.69897000433602,tanimoto_maccs
2134,7.67778070526608,tanimoto_maccs
2135,6.552841968657781,tanimoto_maccs
2136,6.987458027224164,tanimoto_maccs
2137,7.749579997691106,tanimoto_maccs
2138,7.026872146400302,tanimoto_maccs
2139,7.57577192930402,tanimoto_maccs
2140,7.721246399047171,tanimoto_maccs
2141,7.920818753952375,tanimoto_maccs
2142,7.958607314841775,tanimoto_maccs
2143,7.628932137728263,tanimoto_maccs
2144,8.698970004336019,tanimoto_maccs
2145,9.30102999566398,tanimoto_maccs
2146,6.161150909262745,tanimoto_maccs
2147,6.823908740944319,tanimoto_maccs
2148,7.853871964321762,tanimoto_maccs
2149,9.30102999566398,tanimoto_maccs
2150,8.301029995663981,tanimoto_maccs
2151,6.119186407719209,tanimoto_maccs
2152,6.638272163982407,tanimoto_maccs
2153,8.301029995663981,tanimoto_maccs
2154,6.886056647693163,tanimoto_maccs
2155,5.336299074610352,tanimoto_maccs
2156,7.698970004336019,tanimoto_maccs
2157,9.045757490560677,tanimoto_maccs
2158,6.136677139879545,tanimoto_maccs
2159,8.301029995663981,tanimoto_maccs
2160,9.397940008672036,tanimoto_maccs
2161,8.823908740944319,tanimoto_maccs
2162,8.823908740944319,tanimoto_maccs
2163,8.522878745280337,tanimoto_maccs
2164,5.8696662315049934,tanimoto_maccs
2165,8.221848749616356,tanimoto_maccs
2166,5.954677021213342,tanimoto_maccs
2167,6.522878745280337,tanimoto_maccs
2168,8.221848749616356,tanimoto_maccs
2169,8.301029995663981,tanimoto_maccs
2170,7.886056647693163,tanimoto_maccs
2171,5.876148359032914,tanimoto_maccs
2172,8.040958607678906,tanimoto_maccs
2173,8.335358024443874,tanimoto_maccs
2174,8.267606240177031,tanimoto_maccs
2175,7.485452247339714,tanimoto_maccs
2176,7.966576244513051,tanimoto_maccs
2177,8.443697499232712,tanimoto_maccs
2178,7.982966660701219,tanimoto_maccs
2179,7.782516055786094,tanimoto_maccs
2180,7.178486471595227,tanimoto_maccs
2181,7.838631997765026,tanimoto_maccs
2182,7.939302159646388,tanimoto_maccs
2183,8.243363891754152,tanimoto_maccs
2184,6.798602875679549,tanimoto_maccs
2185,8.220403508742175,tanimoto_maccs
2186,6.920818753952375,tanimoto_maccs
2187,7.050609993355088,tanimoto_maccs
2188,5.093234110459273,tanimoto_maccs
2189,6.674895017028593,tanimoto_maccs
2190,6.2349501780970495,tanimoto_maccs
2191,6.362410214161301,tanimoto_maccs
2192,6.788612447063142,tanimoto_maccs
2193,6.084125497142309,tanimoto_maccs
2194,6.22584814104529,tanimoto_maccs
2195,6.337242168318426,tanimoto_maccs
2196,7.047691990337875,tanimoto_maccs
2197,6.055517327849832,tanimoto_maccs
2198,7.199970640755866,tanimoto_maccs
2199,6.081340706578177,tanimoto_maccs
2200,6.860435733824151,tanimoto_maccs
2201,7.00436480540245,tanimoto_maccs
2202,6.285167487566667,tanimoto_maccs
2203,6.610656688747922,tanimoto_maccs
2204,6.728390698621168,tanimoto_maccs
2205,6.935916564036404,tanimoto_maccs
2206,6.473660722610156,tanimoto_maccs
2207,6.340844719059371,tanimoto_maccs
2208,6.451364940185249,tanimoto_maccs
2209,6.769551078621726,tanimoto_maccs
2210,5.4685210829577455,tanimoto_maccs
2211,7.698970004336019,tanimoto_maccs
2212,8.0,tanimoto_maccs
2213,5.638272163982407,tanimoto_maccs
2214,7.602059991327962,tanimoto_maccs
2215,5.017683530307935,tanimoto_maccs
2216,6.806875401645538,tanimoto_maccs
2217,7.102372908709559,tanimoto_maccs
2218,7.698970004336019,tanimoto_maccs
2219,6.566070234391536,tanimoto_maccs
2220,7.411168274405793,tanimoto_maccs
2221,7.057991946977687,tanimoto_maccs
2222,6.760450279159527,tanimoto_maccs
2223,7.522878745280337,tanimoto_maccs
2224,6.387534036046858,tanimoto_maccs
2225,6.605898697959956,tanimoto_maccs
2226,7.333482019445119,tanimoto_maccs
2227,6.409604052815988,tanimoto_maccs
2228,7.397940008672037,tanimoto_maccs
2229,6.813326132500255,tanimoto_maccs
2230,7.638272163982407,tanimoto_maccs
2231,7.744727494896694,tanimoto_maccs
2232,6.823908740944319,tanimoto_maccs
2233,7.096910013008056,tanimoto_maccs
2234,8.173925197299173,tanimoto_maccs
2235,7.076341578206694,tanimoto_maccs
2236,8.036212172654444,tanimoto_maccs
2237,6.734003629504921,tanimoto_maccs
2238,6.988852639224203,tanimoto_maccs
2239,7.587371479455625,tanimoto_maccs
2240,7.962573502059376,tanimoto_maccs
2241,8.013228265733755,tanimoto_maccs
2242,6.439734602137285,tanimoto_maccs
2243,6.411392195257314,tanimoto_maccs
2244,7.536107011014093,tanimoto_maccs
2245,7.127261172527331,tanimoto_maccs
2246,7.5638373529592435,tanimoto_maccs
2247,7.358525889495901,tanimoto_maccs
2248,7.083546051450075,tanimoto_maccs
2249,4.090443970758825,tanimoto_maccs
2250,7.67778070526608,tanimoto_maccs
2251,5.101274818410507,tanimoto_maccs
2252,7.625251653989896,tanimoto_maccs
2253,6.324588306285137,tanimoto_maccs
2254,7.012423105273013,tanimoto_maccs
2255,6.453704164878558,tanimoto_maccs
2256,7.6585654754218595,tanimoto_maccs
2257,8.356547323513812,tanimoto_maccs
2258,6.606951533583223,tanimoto_maccs
2259,7.688246138944246,tanimoto_maccs
2260,3.7166987712964503,tanimoto_maccs
2261,8.443697499232712,tanimoto_maccs
2262,5.043831569524637,tanimoto_maccs
2263,6.5036239459876,tanimoto_maccs
2264,6.698319050706424,tanimoto_maccs
2265,6.796151536253765,tanimoto_maccs
2266,7.8827287043442364,tanimoto_maccs
2267,7.733298033115912,tanimoto_maccs
2268,7.238072161579471,tanimoto_maccs
2269,7.777283528852417,tanimoto_maccs
2270,6.633950790199765,tanimoto_maccs
2271,7.441291429466834,tanimoto_maccs
2272,7.617982957425132,tanimoto_maccs
2273,7.230622673923862,tanimoto_maccs
2274,8.698970004336019,tanimoto_maccs
2275,7.647817481888637,tanimoto_maccs
2276,6.3808022842070535,tanimoto_maccs
2277,8.3767507096021,tanimoto_maccs
2278,7.823908740944319,tanimoto_maccs
2279,7.301029995663981,tanimoto_maccs
2280,6.468521082957745,tanimoto_maccs
2281,7.301029995663981,tanimoto_maccs
2282,5.221848749616357,tanimoto_maccs
2283,8.645891560852599,tanimoto_maccs
2284,5.657577319177794,tanimoto_maccs
2285,6.537602002101044,tanimoto_maccs
2286,8.043351420794798,tanimoto_maccs
2287,8.844663962534938,tanimoto_maccs
2288,8.647817481888637,tanimoto_maccs
2289,8.431798275933005,tanimoto_maccs
2290,8.823908740944319,tanimoto_maccs
2291,8.2958494831602,tanimoto_maccs
2292,8.402304814074487,tanimoto_maccs
2293,6.698970004336019,tanimoto_maccs
2294,9.112382699664265,tanimoto_maccs
2295,6.528708288941061,tanimoto_maccs
2296,8.97469413473523,tanimoto_maccs
2297,7.301029995663981,tanimoto_maccs
2298,8.534617148551582,tanimoto_maccs
2299,8.742321425130816,tanimoto_maccs
2300,7.494850021680094,tanimoto_maccs
2301,9.327902142064282,tanimoto_maccs
2302,7.396206295863037,tanimoto_maccs
2303,8.872895201635192,tanimoto_maccs
2304,8.342944147142896,tanimoto_maccs
2305,6.956244873031321,tanimoto_maccs
2306,8.97469413473523,tanimoto_maccs
2307,8.2580609222708,tanimoto_maccs
2308,7.422393322637465,tanimoto_maccs
2309,7.592949185195749,tanimoto_maccs
2310,6.530767257493388,tanimoto_maccs
2311,8.431798275933005,tanimoto_maccs
2312,6.173277479831008,tanimoto_maccs
2313,8.744727494896694,tanimoto_maccs
2314,6.276216063034671,tanimoto_maccs
2315,7.698970004336019,tanimoto_maccs
2316,7.496209316942819,tanimoto_maccs
2317,6.346787486224656,tanimoto_maccs
2318,8.0,tanimoto_maccs
2319,8.527243550682787,tanimoto_maccs
2320,4.866461091629783,tanimoto_maccs
2321,5.1249387366083,tanimoto_maccs
2322,7.602059991327962,tanimoto_maccs
2323,5.508638306165728,tanimoto_maccs
2324,7.356547323513813,tanimoto_maccs
2325,7.301029995663981,tanimoto_maccs
2326,7.67778070526608,tanimoto_maccs
2327,7.568636235841013,tanimoto_maccs
2328,7.292429823902063,tanimoto_maccs
2329,7.366531544420414,tanimoto_maccs
2330,8.045757490560675,tanimoto_maccs
2331,7.744727494896694,tanimoto_maccs
2332,6.795880017344075,tanimoto_maccs
2333,5.402304814074488,tanimoto_maccs
2334,4.958607314841776,tanimoto_maccs
2335,5.0,tanimoto_maccs
2336,7.078833949362261,tanimoto_maccs
2337,7.0,tanimoto_maccs
2338,8.0,tanimoto_maccs
2339,6.173925197299174,tanimoto_maccs
2340,7.443697499232713,tanimoto_maccs
2341,6.698970004336019,tanimoto_maccs
2342,5.070581074285707,tanimoto_maccs
2343,9.221848749616356,tanimoto_maccs
2344,9.886056647693165,tanimoto_maccs
2345,7.647238808276169,tanimoto_maccs
2346,7.301029995663981,tanimoto_maccs
2347,8.0,tanimoto_maccs
2348,6.187086643357144,tanimoto_maccs
2349,6.563996464330104,tanimoto_maccs
2350,5.332640453816913,tanimoto_maccs
2351,7.151872489432125,tanimoto_maccs
2352,8.397940008672037,tanimoto_maccs
2353,9.431798275933003,tanimoto_maccs
2354,6.301029995663981,tanimoto_maccs
2355,6.7447274948966935,tanimoto_maccs
2356,6.0,tanimoto_maccs
2357,8.096910013008056,tanimoto_maccs
2358,8.267606240177031,tanimoto_maccs
2359,8.698970004336019,tanimoto_maccs
2360,8.221848749616356,tanimoto_maccs
2361,8.795880017344075,tanimoto_maccs
2362,6.690369832574102,tanimoto_maccs
2363,9.292429823902063,tanimoto_maccs
2364,9.397940008672036,tanimoto_maccs
2365,6.080921907623926,tanimoto_maccs
2366,6.486782399932061,tanimoto_maccs
2367,5.327902142064284,tanimoto_maccs
2368,8.443697499232712,tanimoto_maccs
2369,6.155957957958984,tanimoto_maccs
2370,6.698970004336019,tanimoto_maccs
2371,6.187086643357144,tanimoto_maccs
2372,7.724688645458189,tanimoto_maccs
2373,6.756961951313706,tanimoto_maccs
2374,7.431798275933005,tanimoto_maccs
2375,6.0,tanimoto_maccs
2376,7.187086643357144,tanimoto_maccs
2377,6.117475462045119,tanimoto_maccs
2378,8.0,tanimoto_maccs
2379,6.628932137728264,tanimoto_maccs
2380,5.551757587365561,tanimoto_maccs
2381,6.175223537524454,tanimoto_maccs
2382,6.0,tanimoto_maccs
2383,7.0,tanimoto_maccs
2384,6.522878745280337,tanimoto_maccs
2385,6.0,tanimoto_maccs
2386,7.585026652029182,tanimoto_maccs
2387,6.0,tanimoto_maccs
2388,6.337242168318426,tanimoto_maccs
2389,9.154901959985745,tanimoto_maccs
2390,7.0,tanimoto_maccs
2391,6.552841968657781,tanimoto_maccs
2392,5.2839966563652006,tanimoto_maccs
2393,7.187086643357144,tanimoto_maccs
2394,8.638649975647734,tanimoto_maccs
2395,8.119186407719209,tanimoto_maccs
2396,8.3767507096021,tanimoto_maccs
2397,7.397940008672037,tanimoto_maccs
2398,6.619788758288394,tanimoto_maccs
2399,7.0,tanimoto_maccs
2400,7.346787486224656,tanimoto_maccs
2401,6.698970004336019,tanimoto_maccs
2402,6.823908740944319,tanimoto_maccs
2403,8.221848749616356,tanimoto_maccs
2404,7.102372908709559,tanimoto_maccs
2405,7.0,tanimoto_maccs
2406,7.301029995663981,tanimoto_maccs
2407,7.0,tanimoto_maccs
2408,6.0,tanimoto_maccs
2409,6.958607314841775,tanimoto_maccs
2410,5.193820026016113,tanimoto_maccs
2411,5.204954629578875,tanimoto_maccs
2412,6.126679398184601,tanimoto_maccs
2413,6.293282217663242,tanimoto_maccs
2414,6.301029995663981,tanimoto_maccs
2415,8.886056647693163,tanimoto_maccs
2416,6.142667503568732,tanimoto_maccs
2417,6.060480747381382,tanimoto_maccs
2418,6.570732333566832,tanimoto_maccs
2419,5.002569926202529,tanimoto_maccs
2420,7.455931955649724,tanimoto_maccs
2421,7.200659450546419,tanimoto_maccs
2422,7.0,tanimoto_maccs
2423,7.657577319177793,tanimoto_maccs
2424,5.863279432843593,tanimoto_maccs
2425,7.026872146400302,tanimoto_maccs
2426,6.187086643357144,tanimoto_maccs
2427,7.920818753952375,tanimoto_maccs
2428,7.292429823902063,tanimoto_maccs
2429,9.187086643357144,tanimoto_maccs
2430,7.549442990581671,tanimoto_maccs
2431,7.638272163982407,tanimoto_maccs
2432,7.698970004336019,tanimoto_maccs
2433,7.102372908709559,tanimoto_maccs
2434,6.0670191780768015,tanimoto_maccs
2435,7.721246399047171,tanimoto_maccs
2436,6.806041021980813,tanimoto_maccs
2437,7.638272163982407,tanimoto_maccs
2438,8.236572006437063,tanimoto_maccs
2439,7.0,tanimoto_maccs
2440,8.301029995663981,tanimoto_maccs
2441,7.481486060122113,tanimoto_maccs
2442,6.785156151952302,tanimoto_maccs
2443,8.154901959985743,tanimoto_maccs
2444,6.0,tanimoto_maccs
2445,6.7121982700697735,tanimoto_maccs
2446,7.0,tanimoto_maccs
2447,6.935542010773082,tanimoto_maccs
2448,7.619788758288394,tanimoto_maccs
2449,8.221848749616356,tanimoto_maccs
2450,6.958607314841775,tanimoto_maccs
2451,6.311936303053656,tanimoto_maccs
2452,6.721246399047171,tanimoto_maccs
2453,6.698970004336019,tanimoto_maccs
2454,7.301029995663981,tanimoto_maccs
2455,8.853871964321762,tanimoto_maccs
2456,7.10790539730952,tanimoto_maccs
2457,9.568636235841012,tanimoto_maccs
2458,6.361211332842602,tanimoto_maccs
2459,6.292429823902064,tanimoto_maccs
2460,8.698970004336019,tanimoto_maccs
2461,7.853871964321762,tanimoto_maccs
2462,9.920818753952377,tanimoto_maccs
2463,8.193820026016112,tanimoto_maccs
2464,6.8297382846050425,tanimoto_maccs
2465,6.161150909262745,tanimoto_maccs
2466,7.127843727251707,tanimoto_maccs
2467,8.221848749616356,tanimoto_maccs
2468,8.3767507096021,tanimoto_maccs
2469,7.301029995663981,tanimoto_maccs
2470,8.853871964321762,tanimoto_maccs
2471,8.275724130399212,tanimoto_maccs
2472,6.299296282854981,tanimoto_maccs
2473,6.913640169325252,tanimoto_maccs
2474,7.443697499232713,tanimoto_maccs
2475,7.657577319177793,tanimoto_maccs
2476,6.866461091629782,tanimoto_maccs
2477,6.0,tanimoto_maccs
2478,8.148741651280925,tanimoto_maccs
2479,8.522878745280337,tanimoto_maccs
2480,8.05551732784983,tanimoto_maccs
2481,7.086186147616283,tanimoto_maccs
2482,7.113509274827518,tanimoto_maccs
2483,6.0,tanimoto_maccs
2484,7.045757490560675,tanimoto_maccs
2485,6.0,tanimoto_maccs
2486,6.698970004336019,tanimoto_maccs
2487,6.698970004336019,tanimoto_maccs
2488,7.221848749616356,tanimoto_maccs
2489,7.823908740944319,tanimoto_maccs
2490,6.146301788223826,tanimoto_maccs
2491,7.130768280269024,tanimoto_maccs
2492,6.087777943467584,tanimoto_maccs
2493,8.161150909262744,tanimoto_maccs
2494,8.821023052706831,tanimoto_maccs
2495,7.638272163982407,tanimoto_maccs
2496,6.481486060122113,tanimoto_maccs
2497,9.154901959985745,tanimoto_maccs
2498,6.0,tanimoto_maccs
2499,6.468521082957745,tanimoto_maccs
2500,7.522878745280337,tanimoto_maccs
2501,8.045757490560675,tanimoto_maccs
2502,7.229147988357855,tanimoto_maccs
2503,7.769551078621726,tanimoto_maccs
2504,8.096910013008056,tanimoto_maccs
2505,6.411168274405792,tanimoto_maccs
2506,7.045757490560675,tanimoto_maccs
2507,7.853871964321762,tanimoto_maccs
2508,6.0,tanimoto_maccs
2509,7.187086643357144,tanimoto_maccs
2510,7.698970004336019,tanimoto_maccs
2511,6.416801226031378,tanimoto_maccs
2512,6.055024091587953,tanimoto_maccs
2513,7.301029995663981,tanimoto_maccs
2514,6.920818753952375,tanimoto_maccs
2515,6.795880017344075,tanimoto_maccs
2516,9.045757490560677,tanimoto_maccs
2517,8.154901959985743,tanimoto_maccs
2518,6.853871964321762,tanimoto_maccs
2519,8.154901959985743,tanimoto_maccs
2520,8.397940008672037,tanimoto_maccs
2521,6.974694134735231,tanimoto_maccs
2522,6.698970004336019,tanimoto_maccs
2523,7.769551078621726,tanimoto_maccs
2524,7.244125144327507,tanimoto_maccs
2525,6.673664139071249,tanimoto_maccs
2526,7.301029995663981,tanimoto_maccs
2527,6.0,tanimoto_maccs
2528,8.698970004336019,tanimoto_maccs
2529,7.823908740944319,tanimoto_maccs
2530,7.301029995663981,tanimoto_maccs
2531,8.661543506395395,tanimoto_maccs
2532,6.274905478918531,tanimoto_maccs
2533,8.568636235841012,tanimoto_maccs
2534,7.552841968657781,tanimoto_maccs
2535,8.698970004336019,tanimoto_maccs
2536,7.619788758288394,tanimoto_maccs
2537,7.187086643357144,tanimoto_maccs
2538,6.585026652029182,tanimoto_maccs
2539,6.0,tanimoto_maccs
2540,8.221848749616356,tanimoto_maccs
2541,7.698970004336019,tanimoto_maccs
2542,6.698970004336019,tanimoto_maccs
2543,6.0,tanimoto_maccs
2544,6.6777807052660805,tanimoto_maccs
2545,7.698970004336019,tanimoto_maccs
2546,7.769551078621726,tanimoto_maccs
2547,9.161150909262744,tanimoto_maccs
2548,7.161150909262744,tanimoto_maccs
2549,8.045757490560675,tanimoto_maccs
2550,7.920818753952375,tanimoto_maccs
2551,6.87942606879415,tanimoto_maccs
2552,8.387216143280265,tanimoto_maccs
2553,6.366531544420414,tanimoto_maccs
2554,8.154901959985743,tanimoto_maccs
2555,8.675717544702307,tanimoto_maccs
2556,5.031517051446064,tanimoto_maccs
2557,6.301029995663981,tanimoto_maccs
2558,8.958607314841775,tanimoto_maccs
2559,6.284832642151542,tanimoto_maccs
2560,7.173925197299174,tanimoto_maccs
2561,8.698970004336019,tanimoto_maccs
2562,8.522878745280337,tanimoto_maccs
2563,8.397940008672037,tanimoto_maccs
2564,7.301029995663981,tanimoto_maccs
2565,6.375717904164333,tanimoto_maccs
2566,9.0,tanimoto_maccs
2567,8.301029995663981,tanimoto_maccs
2568,7.221848749616356,tanimoto_maccs
2569,7.301029995663981,tanimoto_maccs
2570,8.221848749616356,tanimoto_maccs
2571,8.721246399047171,tanimoto_maccs
2572,7.0655015487564325,tanimoto_maccs
2573,6.327902142064283,tanimoto_maccs
2574,8.096910013008056,tanimoto_maccs
2575,8.522878745280337,tanimoto_maccs
2576,8.0,tanimoto_maccs
2577,8.301029995663981,tanimoto_maccs
2578,6.392544976785332,tanimoto_maccs
2579,9.0,tanimoto_maccs
2580,8.698970004336019,tanimoto_maccs
2581,6.416008200801684,tanimoto_maccs
2582,8.154901959985743,tanimoto_maccs
2583,7.214670164989233,tanimoto_maccs
2584,6.0,tanimoto_maccs
2585,6.735182176990463,tanimoto_maccs
2586,8.958607314841775,tanimoto_maccs
2587,7.795880017344075,tanimoto_maccs
2588,6.3979400086720375,tanimoto_maccs
2589,7.142667503568732,tanimoto_maccs
2590,8.468521082957745,tanimoto_maccs
2591,8.031517051446064,tanimoto_maccs
2592,8.356547323513812,tanimoto_maccs
2593,8.856985199745905,tanimoto_maccs
2594,6.46470587995723,tanimoto_maccs
2595,7.657577319177793,tanimoto_maccs
2596,7.0655015487564325,tanimoto_maccs
2597,7.568636235841013,tanimoto_maccs
2598,7.187086643357144,tanimoto_maccs
2599,7.67778070526608,tanimoto_maccs
2600,7.443697499232713,tanimoto_maccs
2601,6.187086643357144,tanimoto_maccs
2602,6.213958789757446,tanimoto_maccs
2603,6.0,tanimoto_maccs
2604,7.0,tanimoto_maccs
2605,6.0,tanimoto_maccs
2606,7.67778070526608,tanimoto_maccs
2607,6.696803942579511,tanimoto_maccs
2608,7.008773924307505,tanimoto_maccs
2609,6.698970004336019,tanimoto_maccs
2610,7.790484985457369,tanimoto_maccs
2611,7.853871964321762,tanimoto_maccs
2612,8.18045606445813,tanimoto_maccs
2613,7.0,tanimoto_maccs
2614,7.647238808276169,tanimoto_maccs
2615,6.688246138944246,tanimoto_maccs
2616,8.42021640338319,tanimoto_maccs
2617,8.1249387366083,tanimoto_maccs
2618,7.041914151478915,tanimoto_maccs
2619,7.602059991327962,tanimoto_maccs
2620,6.517698232776557,tanimoto_maccs
2621,7.721246399047171,tanimoto_maccs
2622,7.935542010773082,tanimoto_maccs
2623,7.301029995663981,tanimoto_maccs
2624,5.532687937019448,tanimoto_maccs
2625,6.853871964321762,tanimoto_maccs
2626,7.0,tanimoto_maccs
2627,7.0,tanimoto_maccs
2628,6.0,tanimoto_maccs
2629,7.187086643357144,tanimoto_maccs
2630,8.744727494896694,tanimoto_maccs
2631,7.67778070526608,tanimoto_maccs
2632,7.187086643357144,tanimoto_maccs
2633,6.886056647693163,tanimoto_maccs
2634,8.301029995663981,tanimoto_maccs
2635,7.920818753952375,tanimoto_maccs
2636,8.3767507096021,tanimoto_maccs
2637,6.6307841425898575,tanimoto_maccs
2638,6.035740369803151,tanimoto_maccs
2639,5.784203867410167,tanimoto_maccs
2640,7.024568191490737,tanimoto_maccs
2641,6.392544976785332,tanimoto_maccs
2642,7.277366077466188,tanimoto_maccs
2643,8.431798275933005,tanimoto_maccs
2644,7.167491087293763,tanimoto_maccs
2645,6.982966660701219,tanimoto_maccs
2646,5.795880017344075,tanimoto_maccs
2647,6.7447274948966935,tanimoto_maccs
2648,7.853871964321762,tanimoto_maccs
2649,8.301029995663981,tanimoto_maccs
2650,7.886056647693163,tanimoto_maccs
2651,8.096910013008056,tanimoto_maccs
2652,6.573488738635425,tanimoto_maccs
2653,7.744727494896694,tanimoto_maccs
2654,6.485452247339714,tanimoto_maccs
2655,5.58838029403677,tanimoto_maccs
2656,7.886056647693163,tanimoto_maccs
2657,8.489991487059765,tanimoto_maccs
2658,8.366531544420413,tanimoto_maccs
2659,7.92009553233328,tanimoto_maccs
2660,8.0,tanimoto_maccs
2661,7.75448733218585,tanimoto_maccs
2662,8.638272163982407,tanimoto_maccs
2663,8.638272163982407,tanimoto_maccs
2664,7.070581074285707,tanimoto_maccs
2665,7.585026652029182,tanimoto_maccs
2666,8.154901959985743,tanimoto_maccs
2667,6.330683119433888,tanimoto_maccs
2668,7.570247719997592,tanimoto_maccs
2669,7.277366077466188,tanimoto_maccs
2670,8.327902142064282,tanimoto_maccs
2671,6.384049948343598,tanimoto_maccs
2672,7.221848749616356,tanimoto_maccs
2673,7.698970004336019,tanimoto_maccs
2674,7.251811972993799,tanimoto_maccs
2675,7.542118103266008,tanimoto_maccs
2676,4.214670164989233,tanimoto_maccs
2677,7.539102157243452,tanimoto_maccs
2678,6.221848749616356,tanimoto_maccs
2679,6.443697499232712,tanimoto_maccs
2680,7.217527375833714,tanimoto_maccs
2681,6.139482322538254,tanimoto_maccs
2682,7.619969752032169,tanimoto_maccs
2683,6.541513236201793,tanimoto_maccs
2684,6.420559402860203,tanimoto_maccs
2685,8.3767507096021,tanimoto_maccs
2686,6.590066876668706,tanimoto_maccs
2687,5.4685210829577455,tanimoto_maccs
2688,8.522878745280337,tanimoto_maccs
2689,6.725380380908762,tanimoto_maccs
2690,7.473660722610156,tanimoto_maccs
2691,8.481486060122112,tanimoto_maccs
2692,7.446116973356126,tanimoto_maccs
2693,7.562249437179612,tanimoto_maccs
2694,8.301029995663981,tanimoto_maccs
2695,9.30102999566398,tanimoto_maccs
2696,7.326979092871104,tanimoto_maccs
2697,6.142667503568732,tanimoto_maccs
2698,6.51999305704285,tanimoto_maccs
2699,8.343901797987169,tanimoto_maccs
2700,6.657577319177793,tanimoto_maccs
2701,6.542118103266008,tanimoto_maccs
2702,7.91721462968355,tanimoto_maccs
2703,5.6020599913279625,tanimoto_maccs
2704,6.335358024443875,tanimoto_maccs
2705,5.508638306165728,tanimoto_maccs
2706,6.17000191130262,tanimoto_maccs
2707,8.09151498112135,tanimoto_maccs
2708,6.543633966870957,tanimoto_maccs
2709,5.886056647693163,tanimoto_maccs
2710,6.058488567365597,tanimoto_maccs
2711,6.107905397309519,tanimoto_maccs
2712,8.036212172654444,tanimoto_maccs
2713,7.657577319177793,tanimoto_maccs
2714,6.8297382846050425,tanimoto_maccs
2715,9.522878745280336,tanimoto_maccs
2716,6.375717904164333,tanimoto_maccs
2717,6.661543506395395,tanimoto_maccs
2718,8.301029995663981,tanimoto_maccs
2719,5.886056647693163,tanimoto_maccs
2720,7.970210529168145,tanimoto_maccs
2721,8.568636235841012,tanimoto_maccs
2722,6.841637507904751,tanimoto_maccs
2723,8.142667503568731,tanimoto_maccs
2724,7.935542010773082,tanimoto_maccs
2725,7.823908740944319,tanimoto_maccs
2726,9.30102999566398,tanimoto_maccs
2727,7.838631997765026,tanimoto_maccs
2728,6.815308569182402,tanimoto_maccs
2729,6.368860749743189,tanimoto_maccs
2730,5.327902142064284,tanimoto_maccs
2731,7.42021640338319,tanimoto_maccs
2732,6.008406259143765,tanimoto_maccs
2733,7.962573502059376,tanimoto_maccs
2734,7.023558310621156,tanimoto_maccs
2735,6.679853713888946,tanimoto_maccs
2736,7.575118363368933,tanimoto_maccs
2737,6.437707135543525,tanimoto_maccs
2738,8.580044251510243,tanimoto_maccs
2739,9.20999647960951,tanimoto_maccs
2740,6.428291168191313,tanimoto_maccs
2741,8.366531544420413,tanimoto_maccs
2742,7.5934598195660445,tanimoto_maccs
2743,8.795880017344075,tanimoto_maccs
2744,5.23047497982895,tanimoto_maccs
2745,8.747146969020108,tanimoto_maccs
2746,8.049976093476674,tanimoto_maccs
2747,6.67264106561367,tanimoto_maccs
2748,6.529148675473882,tanimoto_maccs
2749,6.3979400086720375,tanimoto_maccs
2750,7.458420756053419,tanimoto_maccs
2751,7.653647025549361,tanimoto_maccs
2752,5.795880017344075,tanimoto_maccs
