,molecule_chembl_id,SMILES,pIC50,ROMol,maccs,morgan,tanimoto_maccs,dice_maccs,tanimoto_morgan,dice_morgan
2555,CHEMBL3355873,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1[N+](=O)[O-],8.515700160653214,<rdkit.Chem.rdchem.Mol object at 0x748ec97a28f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954dfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec943fca0>,0.7272727272727273,0.8421052631578947,0.6025641025641025,0.752
2556,CHEMBL3355874,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1ccnc1[N+](=O)[O-],9.050609993355089,<rdkit.Chem.rdchem.Mol object at 0x748ec97a2960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec943fd80>,0.7272727272727273,0.8421052631578947,0.6363636363636364,0.7777777777777778
2557,CHEMBL3355875,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1ccnc1[N+](=O)[O-],9.327902142064282,<rdkit.Chem.rdchem.Mol object at 0x748ec97a29d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e0a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec943fe60>,0.7402597402597403,0.8507462686567164,0.6075949367088608,0.7559055118110236
2558,CHEMBL3355876,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-],9.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x748ec97a2a40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec943ff40>,0.7532467532467533,0.8592592592592593,0.6,0.75
2559,CHEMBL3355877,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],9.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x748ec97a2ab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94400b0>,0.7532467532467533,0.8592592592592593,0.6,0.75
2569,CHEMBL3355887,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1c([N+](=O)[O-])cnc1C,8.309803919971486,<rdkit.Chem.rdchem.Mol object at 0x748ec97a2f10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9440970>,0.717948717948718,0.835820895522388,0.5949367088607594,0.746031746031746
2570,CHEMBL3355888,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,8.46470587995723,<rdkit.Chem.rdchem.Mol object at 0x748ec97a2f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9440a50>,0.717948717948718,0.835820895522388,0.6282051282051282,0.7716535433070866
2571,CHEMBL3355889,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCn1c([N+](=O)[O-])cnc1C,9.275724130399212,<rdkit.Chem.rdchem.Mol object at 0x748ec97a2ff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9440b30>,0.7307692307692307,0.8444444444444444,0.6,0.75
2576,CHEMBL3357635,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1,7.838631997765026,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9440f90>,0.8088235294117647,0.8943089430894309,0.5238095238095238,0.6875
2577,CHEMBL3357636,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1,9.173925197299171,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954e960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9441070>,0.8088235294117647,0.8943089430894309,0.5238095238095238,0.6875
2580,CHEMBL3357639,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,7.671620396561263,<rdkit.Chem.rdchem.Mol object at 0x748ec97a33e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954eab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9441310>,0.8055555555555556,0.8923076923076924,0.5054945054945055,0.6715328467153284
2581,CHEMBL3357640,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCOCC1,7.367542707815276,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954eb20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94413f0>,0.8055555555555556,0.8923076923076924,0.5054945054945055,0.6715328467153284
2584,CHEMBL3357643,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,7.223298816011589,<rdkit.Chem.rdchem.Mol object at 0x748ec97a35a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954ec70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9441690>,0.8676470588235294,0.9291338582677166,0.625,0.7692307692307693
2585,CHEMBL3357644,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCOCC1,9.522878745280336,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954ece0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9441770>,0.8676470588235294,0.9291338582677166,0.625,0.7692307692307693
2600,CHEMBL3360602,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],9.113509274827518,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954f370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9442490>,0.7272727272727273,0.8421052631578947,0.6363636363636364,0.7777777777777778
2601,CHEMBL3360603,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-],9.508638306165729,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3d10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954f3e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9442570>,0.7402597402597403,0.8507462686567164,0.6075949367088608,0.7559055118110236
2602,CHEMBL3360604,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],9.2839966563652,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3d80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954f450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9442650>,0.7532467532467533,0.8592592592592593,0.6,0.75
2603,CHEMBL3360605,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-],8.84163750790475,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954f4c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9442730>,0.7532467532467533,0.8592592592592593,0.6,0.75
2604,CHEMBL3360606,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],9.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x748ec97a3e60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec954f530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9442810>,0.7662337662337663,0.8676470588235294,0.5925925925925926,0.7441860465116279
2817,CHEMBL3612561,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.327902142064283,<rdkit.Chem.rdchem.Mol object at 0x748ec97a9cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9555380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec944e420>,0.8142857142857143,0.8976377952755905,0.5128205128205128,0.6779661016949152
2876,CHEMBL3622651,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,8.67778070526608,<rdkit.Chem.rdchem.Mol object at 0x748ec97ab610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9556d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9451850>,0.855072463768116,0.921875,0.5057471264367817,0.6717557251908397
2899,CHEMBL3623278,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1,8.18045606445813,<rdkit.Chem.rdchem.Mol object at 0x748ec97ac0b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9557760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9452c70>,0.9508196721311475,0.9747899159663865,0.5526315789473685,0.711864406779661
2900,CHEMBL3623279,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CCOCC1,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x748ec97ac120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95577d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9452d50>,0.9344262295081968,0.9661016949152542,0.5131578947368421,0.6782608695652174
2902,CHEMBL3623281,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCOCC1,8.387216143280265,<rdkit.Chem.rdchem.Mol object at 0x748ec97ac200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95578b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9452f10>,0.8805970149253731,0.9365079365079365,0.5125,0.6776859504132231
2904,CHEMBL3623283,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N1CCOCC1,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x748ec97ac2e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9557990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94530d0>,0.9344262295081968,0.9661016949152542,0.7014925373134329,0.8245614035087719
3198,CHEMBL3680375,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.945004138470859,<rdkit.Chem.rdchem.Mol object at 0x748ec97b44a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec955fb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9463450>,0.8507462686567164,0.9193548387096774,0.6385542168674698,0.7794117647058824
3200,CHEMBL3680377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(F)CC1,7.742801573860656,<rdkit.Chem.rdchem.Mol object at 0x748ec97b4580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec955fc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9463610>,0.8208955223880597,0.9016393442622951,0.5421686746987951,0.703125
3201,CHEMBL3680378,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCCC1,7.916139199133427,<rdkit.Chem.rdchem.Mol object at 0x748ec97b45f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec955fca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94636f0>,0.8088235294117647,0.8943089430894309,0.5301204819277109,0.6929133858267716
3375,CHEMBL3758585,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.161150909262745,<rdkit.Chem.rdchem.Mol object at 0x748ec97b92a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95649e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946d0e0>,0.7571428571428571,0.8617886178861789,0.5375,0.6991869918699187
3377,CHEMBL3758749,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x748ec97b9380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9564ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946d2a0>,0.8260869565217391,0.9047619047619048,0.5679012345679012,0.7244094488188977
3386,CHEMBL3758875,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x748ec97b9770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9564eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946da80>,0.8208955223880597,0.9016393442622951,0.6447368421052632,0.784
3392,CHEMBL3759015,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCOCC1,6.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x748ec97b9a10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9565150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946dfc0>,0.8939393939393939,0.944,0.6753246753246753,0.8062015503875969
3396,CHEMBL3759127,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x748ec97b9bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9565310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946e340>,0.7681159420289855,0.8688524590163934,0.5443037974683544,0.7049180327868853
3398,CHEMBL3759190,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x748ec97b9cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95653f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946e500>,0.8260869565217391,0.9047619047619048,0.575,0.7301587301587301
3413,CHEMBL3759754,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCOCC1,5.8696662315049934,<rdkit.Chem.rdchem.Mol object at 0x748ec97ba340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9565a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946f220>,0.8939393939393939,0.944,0.7027027027027027,0.8253968253968254
3416,CHEMBL3759830,COc1ccc(C(=O)Nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2)cc1,5.954677021213342,<rdkit.Chem.rdchem.Mol object at 0x748ec97ba490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9565bd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946f4c0>,0.7464788732394366,0.8548387096774194,0.5375,0.6991869918699187
3417,CHEMBL3759848,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCN1CCCCC1,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x748ec97ba500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9565c40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946f5a0>,0.8923076923076924,0.943089430894309,0.5180722891566265,0.6825396825396826
3427,CHEMBL3760090,COc1cc2c(Nc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,5.876148359032914,<rdkit.Chem.rdchem.Mol object at 0x748ec97ba960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95660a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec946fe60>,0.8260869565217391,0.9047619047619048,0.5897435897435898,0.7419354838709677
3429,CHEMBL3763405,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(Cl)c3)c2cc1OCCCN1CCOCC1,8.335358024443874,<rdkit.Chem.rdchem.Mol object at 0x748ec97baa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9566180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94700b0>,0.8428571428571429,0.9147286821705426,0.6666666666666666,0.8
3430,CHEMBL3763627,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1,8.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x748ec97baab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95661f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9470190>,0.7857142857142857,0.88,0.6049382716049383,0.7538461538461538
3431,CHEMBL3763701,COc1cc2ncnc(Nc3cc(C(=O)NC45CC6CC(CC(C6)C4)C5)ccc3C)c2cc1OCCCN1CCOCC1,7.485452247339714,<rdkit.Chem.rdchem.Mol object at 0x748ec97bab20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9566260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9470270>,0.7746478873239436,0.873015873015873,0.5227272727272727,0.6865671641791045
3438,CHEMBL3765263,COc1cc2ncnc(Nc3cccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,7.939302159646388,<rdkit.Chem.rdchem.Mol object at 0x748ec97bae30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9566570>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9470890>,0.7857142857142857,0.88,0.5833333333333334,0.7368421052631579
3439,CHEMBL3765425,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCCN1CCOCC1,8.243363891754152,<rdkit.Chem.rdchem.Mol object at 0x748ec97baea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95665e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9470970>,0.7746478873239436,0.873015873015873,0.5681818181818182,0.7246376811594203
3440,CHEMBL3765789,COc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,6.798602875679549,<rdkit.Chem.rdchem.Mol object at 0x748ec97baf10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9566650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9470a50>,0.7857142857142857,0.88,0.5975609756097561,0.7480916030534351
3448,CHEMBL3774578,Cc1ccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCOCC2)C(=O)CO4)cc1Cl,6.788612447063142,<rdkit.Chem.rdchem.Mol object at 0x748ec97bb290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec95669d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9471150>,0.890625,0.9421487603305785,0.5121951219512195,0.6774193548387096
3456,CHEMBL3775046,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCCCC1,6.860435733824151,<rdkit.Chem.rdchem.Mol object at 0x748ec97bb610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9566d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9471850>,0.875,0.9333333333333333,0.5121951219512195,0.6774193548387096
3462,CHEMBL3775664,O=C1COc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc2N1CCCN1CCOCC1,6.473660722610156,<rdkit.Chem.rdchem.Mol object at 0x748ec97bb8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9566ff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9471d90>,0.890625,0.9421487603305785,0.6025641025641025,0.752
3501,CHEMBL3804886,Fc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,7.076341578206694,<rdkit.Chem.rdchem.Mol object at 0x748ec97bca50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9568190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9474040>,0.9032258064516129,0.9491525423728814,0.5128205128205128,0.6779661016949152
3505,CHEMBL3805218,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl,7.587371479455625,<rdkit.Chem.rdchem.Mol object at 0x748ec97bcc10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9568350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94743c0>,0.9354838709677419,0.9666666666666667,0.6901408450704225,0.8166666666666667
3522,CHEMBL3805681,Clc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)c1,7.6585654754218595,<rdkit.Chem.rdchem.Mol object at 0x748ec97bd380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9568ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec94752a0>,0.9032258064516129,0.9491525423728814,0.5324675324675324,0.6949152542372882
3532,CHEMBL3806110,COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,7.8827287043442364,<rdkit.Chem.rdchem.Mol object at 0x748ec97bd7e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9568f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9475b60>,0.796875,0.8869565217391304,0.52,0.6842105263157895
3541,CHEMBL3806292,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,7.647817481888637,<rdkit.Chem.rdchem.Mol object at 0x748ec97bdbd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9569310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9476340>,0.8032786885245902,0.8909090909090909,0.5352112676056338,0.6972477064220184
3558,CHEMBL3814445,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1Cl,8.647817481888637,<rdkit.Chem.rdchem.Mol object at 0x748ec97be340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9569a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9477220>,0.6805555555555556,0.8099173553719008,0.5789473684210527,0.7333333333333333
3571,CHEMBL3815161,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.534617148551582,<rdkit.Chem.rdchem.Mol object at 0x748ec97be8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956a030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9477d80>,0.6944444444444444,0.819672131147541,0.5789473684210527,0.7333333333333333
3578,CHEMBL3818289,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,8.342944147142896,<rdkit.Chem.rdchem.Mol object at 0x748ec97bec00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956a340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9478430>,0.7307692307692307,0.8444444444444444,0.6309523809523809,0.7737226277372263
3591,CHEMBL382638,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@H]1C(N)=O,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x748ec97bf1b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956a8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9478f90>,0.7638888888888888,0.8661417322834646,0.5180722891566265,0.6825396825396826
3609,CHEMBL384699,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCCCN1CCOCC1,7.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x748ec97bf990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956b0d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec9479f50>,1.0,1.0,0.7761194029850746,0.8739495798319328
3612,CHEMBL385479,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN1CCOCC1,7.744727494896694,<rdkit.Chem.rdchem.Mol object at 0x748ec97bfae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956b220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec947a1f0>,1.0,1.0,0.7391304347826086,0.85
3641,CHEMBL3896615,COc1cc2c(Nc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x748ec97c0820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956bed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec947bb50>,0.8028169014084507,0.890625,0.575,0.7301587301587301
3670,CHEMBL3904787,COC(=O)CNC(=O)c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)cc1,6.117475462045119,<rdkit.Chem.rdchem.Mol object at 0x748ec97c14d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956cc10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec947d540>,0.7746478873239436,0.873015873015873,0.6447368421052632,0.784
3672,CHEMBL3905242,COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.628932137728264,<rdkit.Chem.rdchem.Mol object at 0x748ec97c15b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec956ccf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x748ec947d700>,0.8028169014084507,0.890625,0.6133333333333333,0.7603305785123967
