"NumHeavyAtoms","NumStereocenters","NumAromaticHeterocycles","NumSaturatedCarbocycles","slogp_VSA4","slogp_VSA7","slogp_VSA9","slogp_VSA10","slogp_VSA11","smr_VSA8","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA12","peoe_VSA14","MQN4","MQN5","MQN6","MQN11","MQN18","MQN33","MQN34","MQN37","MQN38","MQN39","MQN40","Prediction (pIC50)"
37,0,1,0,0,5.022633313741326,0,17.19263532720215,11.49902366656781,0,0,0,54.06550936946378,0,0,0,0,0,0,0,0,0,0,0,0,0,7.002923526757351
28,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,11.336785877934737,17.667306958694127,0,0,0,0,1,0,0,0,0,0,0,0,0,7.473930142224862
39,0,1,0,0,5.022633313741326,0,17.19263532720215,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.772851050845108
41,0,1,0,0,0,0,17.192635327202154,17.248535499851716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.378722881071276
38,0,1,0,0,5.022633313741326,0,17.19263532720215,11.49902366656781,0,0,0,24.088128581620136,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95615011340862
40,0,1,0,0,5.022633313741326,0,17.19263532720215,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94219346280407
38,1,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,11.49902366656781,0,0,0,23.733674027155736,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.605792650476929
43,0,1,4,17.75371813848418,5.022633313741326,0,11.50524905251859,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,7.687819703482235
42,0,1,4,17.75371813848418,0,0,11.50524905251859,11.49902366656781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.232462081624488
43,0,1,4,24.677455338174806,0,0,11.50524905251859,11.49902366656781,0,0,0,6.06636706846161,0,0,0,0,0,1,0,0,0,0,0,0,0,7.481485772087342
42,0,1,4,23.16870860788096,0,0,17.19263532720215,17.248535499851716,0,0,0,0,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.95178800718467
42,1,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,22.99804733313562,0,0,0,11.600939890232516,11.65669156263541,0,0,0,0,1,0,0,0,0,0,0,0,7.734830401720258
42,0,1,4,34.49982147541172,0,0,17.19263532720215,11.49902366656781,0,5.261891554738487,0,0,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.239306791372762
41,0,1,4,30.092445807571583,0,0,17.19263532720215,11.49902366656781,0,0,0,0,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.283805787496538
41,0,1,4,30.092445807571583,0,0,17.19263532720215,11.49902366656781,0,0,0,0,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.339678941504232
40,0,1,4,23.16870860788096,0,0,17.19263532720215,11.49902366656781,0,0,0,6.06636706846161,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.115891352027598
42,0,1,4,17.75371813848418,0,0,11.50524905251859,11.49902366656781,0,0,0,6.06636706846161,0,0,0,0,0,1,0,0,0,0,0,0,0,7.269984211053266
44,0,1,4,29.08483100601494,0,0,11.50524905251859,11.49902366656781,0,5.261891554738487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.373738875731968
42,0,1,4,23.16870860788096,0,0,17.19263532720215,11.49902366656781,0,0,0,6.06636706846161,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,8.016112408468645
40,0,1,4,17.75371813848418,0,0,11.50524905251859,11.49902366656781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.432500138682834
33,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.8951564803057925
25,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143203922663029
32,0,1,0,5.817220841045895,0,0,21.583050374876972,5.749511833283905,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6.4841993500649
33,0,1,0,6.923737199690624,5.022633313741326,0,17.19263532720215,5.749511833283905,0,0,0,17.667306958694127,0,0,0,0,0,2,0,0,0,0,0,0,0,6.916584611621114
32,0,1,0,0,0,0,17.19263532720215,5.749511833283905,0,0,0,15.929943897949348,0,0,1,0,0,2,0,0,0,0,0,0,0,7.168877005105359
32,0,1,0,6.923737199690624,0,0,17.19263532720215,5.749511833283905,0,0,0,17.696185628620217,0,0,0,0,0,2,0,0,0,0,0,0,0,6.505889085224087
32,0,1,0,5.817220841045895,0,0,21.583050374876972,5.749511833283905,0,0,0,12.487188691387619,0,0,0,0,0,1,0,0,0,0,0,0,0,6.667571685322896
32,0,1,0,0,0,0,17.19263532720215,5.749511833283905,0,0,0,21.99631096641096,0,0,1,0,0,2,0,0,0,0,0,0,0,7.161603109166231
33,0,1,0,12.343784214475903,0,0,17.19263532720215,5.749511833283905,0,0,6.423349895620259,11.986801387317254,0,0,0,0,0,2,0,0,0,0,0,0,0,6.733058210142566
32,0,1,0,0,5.022633313741326,0,17.19263532720215,5.749511833283905,0,0,0,17.667306958694127,0,0,0,0,0,2,0,0,0,0,0,0,0,6.756827540830461
35,0,1,0,0,0,0,30.36388047022661,5.749511833283905,0,13.171245143024459,0,6.06636706846161,0,6.176298517443475,0,0,0,2,0,0,0,0,0,0,0,5.884782232255922
33,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,18.021761513158523,0,0,0,0,0,1,0,0,0,0,0,0,0,7.084642625725491
32,0,1,0,0,0,0,17.19263532720215,5.749511833283905,0,0,0,28.41713258933697,0,0,1,0,0,1,0,0,0,0,0,0,0,7.340027064344052
31,0,1,0,0,0,0,17.19263532720215,5.749511833283905,0,0,0,18.19910120538483,0,0,0,0,0,2,0,0,0,0,0,0,0,6.349149321629199
32,0,1,0,5.817220841045895,0,0,21.583050374876972,5.749511833283905,0,0,0,6.06636706846161,0,0,0,0,0,2,0,0,0,0,0,0,0,6.488058284367006
32,0,1,0,6.923737199690624,0,0,17.19263532720215,5.749511833283905,0,0,0,12.13273413692322,0,0,0,0,0,2,0,0,0,0,0,0,0,6.495173123651192
32,0,1,0,0,5.022633313741326,0,17.19263532720215,5.749511833283905,0,0,0,24.088128581620136,0,0,0,0,0,1,0,0,0,0,0,0,0,6.9367433177454485
33,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,2,0,0,0,0,0,0,0,6.910849793476881
32,0,1,0,6.923737199690624,0,0,17.19263532720215,5.749511833283905,0,0,0,18.553555759849232,0,0,0,0,0,1,0,0,0,0,0,0,0,6.675656847015384
32,0,1,0,0,5.022633313741326,0,17.19263532720215,5.749511833283905,0,0,0,11.600939890232516,0,0,0,0,0,2,0,0,0,0,0,0,0,6.756657588543392
31,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.9056938012049205
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.904989399909109
32,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,10.023291153407584,0,0,0,1,0,0,0,0,0,0,0,0,7.543420800867343
28,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.677127252611915
31,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.901052938384458
31,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.9018226214363665
28,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.920438381650304
30,1,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.047053559752548
26,0,1,0,6.923737199690624,5.022633313741326,0,11.50524905251859,17.248535499851716,0,0,0,17.667306958694127,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.072495697019551
32,0,1,0,5.817220841045895,0,0,15.895664100193411,17.248535499851716,0,0,0,6.06636706846161,5.749511833283905,0,0,0,0,3,0,0,0,0,0,0,0,6.446620714774958
33,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,3,0,0,0,0,0,0,0,6.862971903620639
29,0,1,0,17.148333708576654,0,0,15.89566410019341,17.248535499851716,0,5.261891554738487,0,0,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,6.787678953212491
27,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.071417326736441
30,0,1,0,15.931539109811467,0,0,21.583050374876972,17.248535499851716,0,4.39041504767482,0,0,11.5667326743298,5.687386274683562,0,0,0,2,0,0,0,0,0,0,0,7.03566847564171
35,0,1,0,0,0,0,24.67649419554305,17.248535499851716,0,13.171245143024459,0,6.06636706846161,5.749511833283905,6.176298517443475,0,0,0,3,0,0,0,0,0,0,0,5.8159245830578055
32,0,1,0,0,5.022633313741326,0,11.50524905251859,17.248535499851716,0,0,0,17.667306958694127,5.749511833283905,0,0,0,0,3,0,0,0,0,0,0,0,6.71024537994804
29,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.317286456383835
29,1,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,3,0,0,0,0,0,0,0,7.120700727944415
28,0,1,0,17.148333708576654,0,0,15.89566410019341,17.248535499851716,0,5.261891554738487,0,0,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,6.791098216486577
27,0,1,0,5.817220841045895,0,0,15.89566410019341,17.248535499851716,0,0,0,0,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,6.648595603819061
28,0,1,0,0,0,0,11.50524905251859,22.99804733313562,0,0,0,6.06636706846161,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,6.360361976679627
28,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.061225051963646
32,0,1,0,0,0,0,11.50524905251859,17.248535499851716,0,0,0,21.99631096641096,5.749511833283905,0,1,0,0,3,0,0,0,0,0,0,0,7.113773717575445
30,0,1,0,10.114318268765572,5.022633313741326,0,17.19263532720215,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.16627853566389
30,1,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,3,0,0,0,0,0,0,0,7.118012759390446
30,0,1,0,5.817220841045895,5.022633313741326,0,15.895664100193411,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,3,0,0,0,0,0,0,0,6.885920937142544
26,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.055448916927259
25,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,17.248535499851716,0,0,0,11.600939890232516,5.749511833283905,0,0,0,0,2,0,0,0,0,0,0,0,7.078591405857398
32,0,1,0,17.658089478757184,5.022633313741326,0,21.58305037487697,0,0,0,0,17.521374209088158,0,0,0,0,0,0,0,0,0,0,0,0,0,7.649130532583124
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.8974958793012915
39,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,23.733674027155736,0,0,0,0,1,1,0,0,0,0,0,0,0,6.718009259292631
31,0,1,0,0,10.045266627482652,0,17.19263532720215,0,0,0,0,23.20187978046503,0,0,0,0,1,1,0,0,0,0,0,0,0,7.143690333226336
23,0,1,0,5.817220841045895,5.022633313741326,0,26.377587558948797,0,0,0,0,11.600939890232516,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,7.24339096285196
23,0,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,0,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.840518649144463
30,0,1,0,0,0,0,21.987172511273975,0,0,0,0,21.99631096641096,0,6.031114512338072,1,0,0,1,0,0,0,0,0,0,0,7.280893345865227
31,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,0,0,0,0,11.600939890232516,0,0,0,0,1,1,0,0,0,0,0,0,0,6.86596879158989
31,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,0,0,0,0,18.021761513158523,0,0,0,0,1,0,0,0,0,0,0,0,0,7.048338860273055
40,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,23.733674027155736,0,0,0,0,1,1,0,0,0,0,0,0,0,6.710238094126844
30,0,1,0,0,5.022633313741326,0,17.19263532720215,0,0,0,0,11.600939890232516,0,0,0,0,1,1,0,0,0,0,0,0,0,6.711930350081998
31,0,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,23.733674027155736,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.696889114395849
39,0,1,0,5.817220841045895,5.022633313741326,0,21.583050374876972,5.749511833283905,0,0,0,30.15449565008175,0,0,0,0,1,0,0,0,0,0,0,0,0,6.91831078008533
31,0,1,0,5.817220841045895,5.022633313741326,0,26.377587558948797,0,0,0,0,18.021761513158523,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,7.213414499830575
31,0,1,0,5.817220841045895,5.022633313741326,0,26.377587558948797,0,0,0,0,11.600939890232516,0,6.031114512338072,0,0,0,1,0,0,0,0,0,0,0,7.0391894112432
30,0,1,0,0,0,0,17.19263532720215,0,0,0,0,21.99631096641096,0,0,1,0,1,1,0,0,0,0,0,0,0,7.108920063456093
31,2,1,0,5.817220841045895,5.022633313741326,0,26.377587558948793,5.749511833283905,0,0,0,11.600939890232516,0,6.093240070938415,0,0,0,1,0,0,0,0,0,0,0,7.396823317987712
39,1,1,0,5.817220841045895,5.022633313741326,0,26.377587558948793,11.49902366656781,0,0,0,23.733674027155736,0,6.093240070938415,0,0,0,1,0,0,0,0,0,0,0,6.995217572024493
38,1,1,0,5.817220841045895,5.022633313741326,0,26.377587558948797,5.749511833283905,0,0,0,11.600939890232516,0,6.093240070938415,0,0,0,2,0,0,0,0,0,0,0,6.941572470220112
39,1,1,0,5.817220841045895,5.022633313741326,0,26.377587558948793,11.49902366656781,0,0,0,23.733674027155736,0,6.093240070938415,0,0,0,1,0,0,0,0,0,0,0,7.010274925534407
30,1,1,0,5.817220841045895,5.022633313741326,0,26.377587558948793,5.749511833283905,0,0,0,11.600939890232516,0,6.093240070938415,0,0,0,1,0,0,0,0,0,0,0,7.151132350785032
35,1,1,1,5.917906046161393,5.022633313741326,0,21.98717251127397,11.49902366656781,0,0,0,11.600939890232516,0,6.093240070938415,0,0,0,1,0,1,0,0,0,0,0,7.497995848836651
37,1,1,0,5.817220841045895,5.022633313741326,0,26.377587558948797,5.749511833283905,0,0,0,18.021761513158523,0,6.093240070938415,0,0,0,1,0,0,0,0,0,0,0,7.133992734973784
29,0,2,0,0,0,0,11.50524905251859,0,0,5.098681808301038,0,21.99631096641096,0,0,1,0,0,1,0,0,0,0,0,0,0,7.674435775419379
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.936362327613563
31,0,1,0,17.658089478757184,5.022633313741326,0,21.58305037487697,0,0,0,0,31.368848608469406,0,0,0,0,0,0,0,0,0,0,0,0,0,7.665542972583011
45,0,2,0,5.817220841045895,5.022633313741326,0,10.077801322358383,22.99804733313562,0,0,5.098681808301038,35.36788074573661,0,0,0,0,0,0,0,0,0,0,0,0,0,7.248048770077484
30,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.898814444494831
30,0,2,0,5.817220841045895,5.022633313741326,0,15.895664100193411,0,0,5.098681808301038,0,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.611979284801956
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.903567369654322
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.893048593002049
25,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,0,0,5.098681808301038,0,17.667306958694127,0,0,0,0,0,0,0,0,0,0,0,0,0,7.625644696648699
36,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.63739754350144
32,0,2,0,17.658089478757184,5.022633313741326,0,21.71352687802844,0,0,0,0,17.521374209088158,0,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,7.844385962668696
31,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.902419633993059
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,1,0,0,0,0,0,0,0,6.931633108096809
30,0,1,0,11.735126887207288,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,11.600939890232516,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2408232366628535
31,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,17.667306958694127,0,0,0,0,0,1,0,0,0,0,0,0,0,6.9365014133688705
41,3,1,1,17.75371813848418,0,0,11.50524905251859,17.248535499851716,0,0,0,48.53093654769288,0,0,0,0,0,0,0,1,0,0,0,0,0,8.151010220056373
36,2,1,1,23.570938979530077,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,1,0,0,0,0,0,8.828423414181925
37,0,2,0,6.923737199690624,20.090533254965305,0,11.50524905251859,11.49902366656781,0,0,0,57.626789886517116,0,0,0,0,0,1,0,0,0,0,0,0,0,8.644958828482089
38,0,1,0,0,5.022633313741326,0,27.674558785957533,11.49902366656781,0,0,0,47.99914230100217,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,6.875804894276128
38,0,1,0,11.63444168209179,5.022633313741326,0,20.28607914786823,11.49902366656781,0,0,0,18.179875573831012,0,0,0,0,0,1,0,0,1,0,0,0,0,7.236840568059649
36,2,1,1,17.15011735660407,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,1,0,0,0,0,0,8.698763862622242
41,0,1,0,0,5.022633313741326,0,27.674558785957533,11.49902366656781,0,0,0,17.667306958694127,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,6.805860385658955
36,0,2,0,0,5.022633313741326,0,17.192635327202154,0,0,0,0,27.530883788181864,0,11.725368110181304,1,0,0,1,0,0,0,0,0,0,0,7.855162306345138
35,0,1,0,11.63444168209179,5.022633313741326,0,20.28607914786823,11.49902366656781,0,0,0,18.179875573831012,0,0,0,0,0,0,0,0,1,0,0,0,0,7.420087406324935
32,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,24.24624264229262,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.538284993772368
29,0,1,0,0,5.022633313741326,0,11.50524905251859,11.49902366656781,0,0,0,24.24624264229262,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,7.567490835241804
32,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,17.667306958694127,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.5376592108779485
36,2,1,1,17.15011735660407,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,1,0,0,0,0,0,8.70557807142308
30,0,2,0,11.63444168209179,0,0,20.28607914786823,0,0,0,11.600939890232516,0,0,11.725368110181304,0,0,0,1,0,0,0,0,0,0,0,7.142548608119145
34,0,1,0,0,0,0,22.880021601885712,5.749511833283905,0,0,0,37.255572541998674,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.159123364374028
38,0,2,0,5.817220841045895,5.022633313741326,0,21.71352687802844,5.749511833283905,0,0,0,29.809694133989616,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.043587136174292
37,0,1,0,0,0,0,11.50524905251859,11.49902366656781,0,0,0,0,0,5.969305287951849,0,0,0,1,0,0,0,0,0,0,0,6.129361728594578
32,1,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,18.179875573831012,5.907179729351506,0,1,0,0,0,0,0,0,0,0,0,0,8.593758183407065
41,0,1,0,0,5.022633313741326,0,27.674558785957533,11.49902366656781,0,0,0,11.600939890232516,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,6.796324893377057
42,0,1,0,13.847474399381248,0,0,27.674558785957533,11.49902366656781,0,0,0,6.06636706846161,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,6.69236973494947
32,0,1,0,0,0,0,5.817862777835028,11.49902366656781,0,0,0,40.90432128072459,5.907179729351506,0,1,0,0,0,0,0,0,0,0,0,0,7.777401169064928
30,0,2,0,11.63444168209179,0,0,20.28607914786823,0,0,0,0,15.929943897949348,0,11.725368110181304,1,0,0,1,0,0,0,0,0,0,0,7.765977615114992
42,0,2,0,0,0,0,17.19263532720215,5.749511833283905,0,5.098681808301038,0,36.407855449141934,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.156003414713838
30,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,0,0,0,0,27.530883788181864,0,11.725368110181304,1,0,0,1,0,0,0,0,0,0,0,8.044081189083808
31,0,1,0,11.63444168209179,5.022633313741326,0,20.28607914786823,11.49902366656781,0,0,0,18.179875573831012,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,7.869221651549686
27,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,5.749511833283905,0,0,0,11.600939890232516,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.679607992972285
32,0,1,0,6.923737199690624,0,0,11.50524905251859,11.49902366656781,0,0,0,22.508879581547845,5.907179729351506,0,1,0,0,0,0,0,0,0,0,0,0,7.933747881718126
35,0,2,0,0,5.022633313741326,0,17.19263532720215,0,0,0,11.600939890232516,11.600939890232516,0,11.725368110181304,0,0,0,1,0,0,0,0,0,0,0,7.239250415269425
31,0,1,0,5.817220841045895,10.045266627482652,0,15.89566410019341,11.49902366656781,0,0,0,29.78081546406353,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,8.163855122921781
33,1,1,0,0,10.045266627482652,0,11.50524905251859,11.49902366656781,0,0,0,30.125616980155655,0,0,0,0,0,1,0,0,0,1,0,0,0,6.378983131641241
33,0,1,0,11.63444168209179,0,0,14.598692873184667,11.49902366656781,0,0,0,18.90801031431363,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.242136468892636
32,0,1,0,0,0,0,17.19263532720215,5.749511833283905,0,0,0,49.38830667892189,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.1648353043197375
34,0,1,0,0,0,0,17.19263532720215,28.747559166419524,0,0,0,6.923737199690624,12.700122035451333,0,0,0,0,2,0,0,0,0,0,0,0,6.770932056361563
30,0,1,0,5.817220841045895,5.022633313741326,0,15.89566410019341,11.49902366656781,0,0,0,18.179875573831012,5.907179729351506,0,0,0,0,0,0,0,1,0,0,0,0,7.718603699642855
36,0,1,0,0,0,0,11.50524905251859,11.49902366656781,0,0,0,6.4208216229260096,0,5.969305287951849,0,0,0,0,0,0,0,0,0,0,0,6.328916355058224
32,0,1,0,0,0,0,5.817862777835028,11.49902366656781,0,0,0,43.173478588160066,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,6.953166113532608
35,0,1,0,5.817220841045895,5.022633313741326,0,21.58305037487697,5.749511833283905,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,1,0,0,0,0,0,0,0,7.502824755718543
42,0,1,0,13.847474399381248,5.022633313741326,0,27.674558785957533,11.49902366656781,0,0,0,17.667306958694127,0,6.031114512338072,0,0,0,1,0,0,0,0,0,0,0,6.944368818059156
33,0,2,0,5.817220841045895,5.022633313741326,0,15.89566410019341,0,0,0,5.098681808301038,29.301513677275,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.233121229071145
36,0,2,0,0,5.022633313741326,0,17.192635327202154,0,0,0,11.600939890232516,11.600939890232516,0,11.725368110181304,0,0,0,1,0,0,0,0,0,0,0,7.214805542707181
27,0,2,0,0,0,0,17.19263532720215,5.749511833283905,0,5.098681808301038,0,6.923737199690624,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.3795602768480215
32,0,2,0,5.817220841045895,5.022633313741326,0,21.71352687802844,0,0,0,0,17.676959997066398,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,8.183298594327017
32,0,1,0,5.817220841045895,5.022633313741326,0,27.270436649560537,5.749511833283905,0,0,0,27.530883788181864,0,0,1,0,0,0,0,0,0,0,0,0,0,8.129004980171976
38,1,2,0,0,5.022633313741326,0,11.50524905251859,17.248535499851716,0,0,0,24.24624264229262,5.907179729351506,0,0,0,0,0,0,0,0,0,0,0,0,7.828117990230893
40,0,1,0,0,0,0,27.674558785957533,11.49902366656781,0,0,0,18.19910120538483,0,6.031114512338072,0,0,0,0,0,0,0,0,0,0,0,6.384786956470681
33,0,2,0,0,15.067899941223978,0,11.50524905251859,11.49902366656781,0,0,11.336785877934737,34.802819670697545,0,0,0,0,1,0,0,0,0,0,0,0,0,8.053704025185406
36,2,1,0,11.63444168209179,5.022633313741326,0,20.28607914786823,11.49902366656781,0,0,0,18.179875573831012,11.814359458703011,0,0,0,0,0,0,0,0,0,0,0,0,8.571053135307592
